setup_id,code,anchor_date,FOLLOWUP_SESSIONS_AVAILABLE,FULL_WINDOW_MATURED
002824:20260615:3174,002824,2026-06-15,21,True
002849:20260615:1795,002849,2026-06-15,21,True
002851:20260615:14876,002851,2026-06-15,21,True
002859:20260615:8281,002859,2026-06-15,21,True
002897:20260615:8688,002897,2026-06-15,21,True
002903:20260615:4990,002903,2026-06-15,21,True
002913:20260615:6158,002913,2026-06-15,20,True
002961:20260615:2146,002961,2026-06-15,21,True
002972:20260615:1454,002972,2026-06-15,21,True
002975:20260615:13351,002975,2026-06-15,21,True
002990:20260615:4946,002990,2026-06-15,21,True
002992:20260615:4633,002992,2026-06-15,21,True
600110:20260615:1423,600110,2026-06-15,21,True
600176:20260615:4577,600176,2026-06-15,21,True
600183:20260615:16641,600183,2026-06-15,21,True
600226:20260615:825,600226,2026-06-15,21,True
600237:20260615:1068,600237,2026-06-15,21,True
600293:20260615:375,600293,2026-06-15,21,True
600353:20260615:3156,600353,2026-06-15,21,True
600362:20260615:4736,600362,2026-06-15,21,True
600375:20260615:433,600375,2026-06-15,21,True
600460:20260615:3537,600460,2026-06-15,21,True
600520:20260615:2958,600520,2026-06-15,21,True
600545:20260615:598,600545,2026-06-15,21,True
600549:20260615:7128,600549,2026-06-15,21,True
600563:20260615:15730,600563,2026-06-15,21,True
600578:20260615:824,600578,2026-06-15,21,True
600703:20260615:1531,600703,2026-06-15,21,True
601022:20260615:849,601022,2026-06-15,20,True
601133:20260615:3240,601133,2026-06-15,20,True
601179:20260615:1482,601179,2026-06-15,20,True
601636:20260615:716,601636,2026-06-15,21,True
603007:20260615:589,603007,2026-06-15,21,True
603011:20260615:3422,603011,2026-06-15,21,True
603045:20260615:8015,603045,2026-06-15,21,True
603052:20260615:9078,603052,2026-06-15,21,True
603070:20260615:1604,603070,2026-06-15,21,True
603083:20260615:20129,603083,2026-06-15,21,True
603085:20260615:1291,603085,2026-06-15,21,True
603093:20260615:2103,603093,2026-06-15,21,True
603115:20260615:9913,603115,2026-06-15,20,True
603137:20260615:1294,603137,2026-06-15,11,True
603256:20260615:22868,603256,2026-06-15,21,True
603267:20260615:6842,603267,2026-06-15,21,True
603327:20260615:1068,603327,2026-06-15,21,True
603373:20260615:3622,603373,2026-06-15,21,True
603407:20260615:5715,603407,2026-06-15,21,True
603458:20260615:1427,603458,2026-06-15,21,True
603499:20260615:1986,603499,2026-06-15,20,True
603516:20260615:12240,603516,2026-06-15,21,True
603618:20260615:4275,603618,2026-06-15,21,True
603629:20260615:16737,603629,2026-06-15,20,True
603678:20260615:6397,603678,2026-06-15,21,True
603681:20260615:2739,603681,2026-06-15,21,True
603726:20260615:2783,603726,2026-06-15,20,True
603727:20260615:1541,603727,2026-06-15,21,True
603800:20260615:7483,603800,2026-06-15,21,True
603806:20260615:1630,603806,2026-06-15,21,True
603950:20260615:6549,603950,2026-06-15,21,True
603979:20260615:7784,603979,2026-06-15,21,True
605058:20260615:4061,605058,2026-06-15,20,True
605111:20260615:6553,605111,2026-06-15,20,True
605288:20260615:7016,605288,2026-06-15,21,True
605289:20260615:11856,605289,2026-06-15,21,True
605303:20260615:3003,605303,2026-06-15,21,True
605376:20260615:19471,605376,2026-06-15,21,True
000012:20260616:452,000012,2026-06-16,20,True
000034:20260616:2647,000034,2026-06-16,20,True
000541:20260616:531,000541,2026-06-16,19,True
000564:20260616:160,000564,2026-06-16,20,True
000608:20260616:717,000608,2026-06-16,20,True
000679:20260616:668,000679,2026-06-16,20,True
000736:20260616:462,000736,2026-06-16,20,True
000791:20260616:928,000791,2026-06-16,20,True
001266:20260616:5016,001266,2026-06-16,20,True
001283:20260616:5302,001283,2026-06-16,20,True
001387:20260616:1291,001387,2026-06-16,20,True
002008:20260616:13662,002008,2026-06-16,20,True
002047:20260616:458,002047,2026-06-16,20,True
002058:20260616:2481,002058,2026-06-16,20,True
002141:20260616:389,002141,2026-06-16,20,True
002194:20260616:1272,002194,2026-06-16,20,True
002303:20260616:364,002303,2026-06-16,19,True
002346:20260616:1801,002346,2026-06-16,19,True
002436:20260616:4410,002436,2026-06-16,20,True
002446:20260616:1177,002446,2026-06-16,20,True
002484:20260616:9540,002484,2026-06-16,20,True
002645:20260616:3363,002645,2026-06-16,20,True
002672:20260616:389,002672,2026-06-16,20,True
002700:20260616:886,002700,2026-06-16,20,True
002729:20260616:1947,002729,2026-06-16,15,True
002734:20260616:1639,002734,2026-06-16,20,True
002735:20260616:2144,002735,2026-06-16,20,True
002774:20260616:1202,002774,2026-06-16,20,True
002782:20260616:2570,002782,2026-06-16,20,True
002805:20260616:2420,002805,2026-06-16,20,True
002885:20260616:4329,002885,2026-06-16,20,True
002910:20260616:1121,002910,2026-06-16,20,True
002927:20260616:2224,002927,2026-06-16,20,True
002931:20260616:7194,002931,2026-06-16,20,True
002989:20260616:3088,002989,2026-06-16,20,True
002993:20260616:7175,002993,2026-06-16,20,True
600052:20260616:402,600052,2026-06-16,20,True
600105:20260616:5888,600105,2026-06-16,20,True
600186:20260616:1333,600186,2026-06-16,20,True
600192:20260616:759,600192,2026-06-16,20,True
600206:20260616:3911,600206,2026-06-16,20,True
600228:20260616:892,600228,2026-06-16,15,True
600392:20260616:2903,600392,2026-06-16,20,True
600397:20260616:1669,600397,2026-06-16,20,True
600458:20260616:1749,600458,2026-06-16,20,True
600615:20260616:1004,600615,2026-06-16,20,True
600707:20260616:1152,600707,2026-06-16,19,True
600888:20260616:1249,600888,2026-06-16,20,True
601020:20260616:2533,601020,2026-06-16,20,True
601208:20260616:7174,601208,2026-06-16,19,True
603042:20260616:2097,603042,2026-06-16,19,True
603078:20260616:4704,603078,2026-06-16,19,True
603125:20260616:2838,603125,2026-06-16,20,True
603166:20260616:1480,603166,2026-06-16,20,True
603169:20260616:812,603169,2026-06-16,20,True
603175:20260616:9415,603175,2026-06-16,19,True
603191:20260616:1821,603191,2026-06-16,20,True
603196:20260616:2575,603196,2026-06-16,20,True
603260:20260616:5103,603260,2026-06-16,20,True
603271:20260616:5016,603271,2026-06-16,19,True
603318:20260616:965,603318,2026-06-16,20,True
603663:20260616:8298,603663,2026-06-16,20,True
603721:20260616:2049,603721,2026-06-16,15,True
603773:20260616:15103,603773,2026-06-16,20,True
603803:20260616:1333,603803,2026-06-16,20,True
603861:20260616:1648,603861,2026-06-16,19,True
603949:20260616:1674,603949,2026-06-16,20,True
603989:20260616:3430,603989,2026-06-16,19,True
605166:20260616:1076,605166,2026-06-16,19,True
605255:20260616:8326,605255,2026-06-16,20,True
605588:20260616:6197,605588,2026-06-16,20,True
000050:20260617:914,000050,2026-06-17,19,True
000100:20260617:512,000100,2026-06-17,19,True
000672:20260617:1903,000672,2026-06-17,19,True
000695:20260617:1447,000695,2026-06-17,19,True
000725:20260617:671,000725,2026-06-17,18,True
000823:20260617:2211,000823,2026-06-17,19,True
000955:20260617:463,000955,2026-06-17,19,True
001223:20260617:4983,001223,2026-06-17,19,True
001282:20260617:2118,001282,2026-06-17,18,True
001326:20260617:7403,001326,2026-06-17,19,True
001339:20260617:11539,001339,2026-06-17,18,True
002161:20260617:626,002161,2026-06-17,19,True
002201:20260617:1276,002201,2026-06-17,19,True
002404:20260617:684,002404,2026-06-17,19,True
002491:20260617:2871,002491,2026-06-17,19,True
002579:20260617:1847,002579,2026-06-17,19,True
002828:20260617:977,002828,2026-06-17,14,True
002906:20260617:2890,002906,2026-06-17,19,True
002916:20260617:44427,002916,2026-06-17,19,True
002918:20260617:1253,002918,2026-06-17,18,True
002938:20260617:11901,002938,2026-06-17,19,True
600026:20260617:1969,600026,2026-06-17,19,True
600237:20260617:1256,600237,2026-06-17,19,True
600552:20260617:2413,600552,2026-06-17,19,True
600579:20260617:750,600579,2026-06-17,19,True
600673:20260617:3589,600673,2026-06-17,19,True
600676:20260617:703,600676,2026-06-17,19,True
600876:20260617:942,600876,2026-06-17,19,True
601117:20260617:822,601117,2026-06-17,19,True
603139:20260617:4413,603139,2026-06-17,19,True
603261:20260617:4070,603261,2026-06-17,19,True
603283:20260617:6306,603283,2026-06-17,19,True
603285:20260617:5058,603285,2026-06-17,19,True
603324:20260617:3918,603324,2026-06-17,19,True
603458:20260617:1472,603458,2026-06-17,19,True
603488:20260617:1318,603488,2026-06-17,19,True
603601:20260617:1577,603601,2026-06-17,19,True
603637:20260617:1827,603637,2026-06-17,18,True
603880:20260617:806,603880,2026-06-17,19,True
603929:20260617:23218,603929,2026-06-17,19,True
603976:20260617:2770,603976,2026-06-17,19,True
603986:20260617:58604,603986,2026-06-17,19,True
000534:20260618:3236,000534,2026-06-18,18,True
000608:20260618:759,000608,2026-06-18,18,True
000657:20260618:9848,000657,2026-06-18,17,True
000839:20260618:285,000839,2026-06-18,18,True
001296:20260618:2056,001296,2026-06-18,17,True
001365:20260618:4422,001365,2026-06-18,18,True
002068:20260618:1045,002068,2026-06-18,18,True
002158:20260618:3435,002158,2026-06-18,18,True
002159:20260618:1437,002159,2026-06-18,18,True
002281:20260618:26620,002281,2026-06-18,18,True
002283:20260618:1107,002283,2026-06-18,18,True
002297:20260618:2836,002297,2026-06-18,18,True
002317:20260618:2290,002317,2026-06-18,18,True
002354:20260618:773,002354,2026-06-18,18,True
002392:20260618:881,002392,2026-06-18,17,True
002432:20260618:7351,002432,2026-06-18,18,True
002442:20260618:548,002442,2026-06-18,18,True
002655:20260618:4261,002655,2026-06-18,18,True
002674:20260618:1790,002674,2026-06-18,18,True
002747:20260618:3650,002747,2026-06-18,18,True
002805:20260618:2688,002805,2026-06-18,18,True
002842:20260618:4772,002842,2026-06-18,18,True
002859:20260618:9973,002859,2026-06-18,18,True
002897:20260618:9680,002897,2026-06-18,18,True
002907:20260618:1330,002907,2026-06-18,18,True
002950:20260618:982,002950,2026-06-18,17,True
003031:20260618:17629,003031,2026-06-18,18,True
600076:20260618:367,600076,2026-06-18,18,True
600162:20260618:358,600162,2026-06-18,18,True
600226:20260618:976,600226,2026-06-18,18,True
600259:20260618:11628,600259,2026-06-18,18,True
600362:20260618:5331,600362,2026-06-18,18,True
600392:20260618:3166,600392,2026-06-18,18,True
600399:20260618:469,600399,2026-06-18,18,True
600667:20260618:2092,600667,2026-06-18,17,True
600671:20260618:1796,600671,2026-06-18,18,True
600835:20260618:2240,600835,2026-06-18,17,True
600851:20260618:804,600851,2026-06-18,18,True
603001:20260618:1189,603001,2026-06-18,13,True
603082:20260618:4103,603082,2026-06-18,17,True
603124:20260618:21131,603124,2026-06-18,18,True
603127:20260618:3566,603127,2026-06-18,17,True
603177:20260618:1088,603177,2026-06-18,18,True
603201:20260618:1928,603201,2026-06-18,17,True
603211:20260618:3644,603211,2026-06-18,18,True
603223:20260618:1016,603223,2026-06-18,18,True
603313:20260618:556,603313,2026-06-18,18,True
603358:20260618:3940,603358,2026-06-18,17,True
603380:20260618:4103,603380,2026-06-18,18,True
603496:20260618:2674,603496,2026-06-18,18,True
603616:20260618:646,603616,2026-06-18,18,True
603663:20260618:8749,603663,2026-06-18,18,True
603679:20260618:2143,603679,2026-06-18,18,True
603956:20260618:498,603956,2026-06-18,18,True
603991:20260618:12969,603991,2026-06-18,18,True
605086:20260618:3017,605086,2026-06-18,17,True
605376:20260618:23131,605376,2026-06-18,18,True
000012:20260622:473,000012,2026-06-22,17,True
000060:20260622:881,000060,2026-06-22,17,True
000070:20260622:2280,000070,2026-06-22,17,True
000519:20260622:2237,000519,2026-06-22,17,True
000545:20260622:265,000545,2026-06-22,17,True
000612:20260622:1213,000612,2026-06-22,17,True
000682:20260622:1415,000682,2026-06-22,16,True
000776:20260622:2270,000776,2026-06-22,17,True
000783:20260622:860,000783,2026-06-22,17,True
000833:20260622:2413,000833,2026-06-22,17,True
000960:20260622:4591,000960,2026-06-22,17,True
000962:20260622:6931,000962,2026-06-22,16,True
000987:20260622:823,000987,2026-06-22,16,True
002057:20260622:1340,002057,2026-06-22,16,True
002114:20260622:824,002114,2026-06-22,17,True
002258:20260622:1423,002258,2026-06-22,17,True
002312:20260622:926,002312,2026-06-22,17,True
002346:20260622:2027,002346,2026-06-22,16,True
002367:20260622:598,002367,2026-06-22,17,True
002386:20260622:606,002386,2026-06-22,17,True
002407:20260622:4266,002407,2026-06-22,17,True
002409:20260622:16518,002409,2026-06-22,17,True
002418:20260622:466,002418,2026-06-22,17,True
002421:20260622:421,002421,2026-06-22,17,True
002440:20260622:1099,002440,2026-06-22,17,True
002539:20260622:1260,002539,2026-06-22,17,True
002546:20260622:737,002546,2026-06-22,17,True
002601:20260622:1703,002601,2026-06-22,17,True
002657:20260622:2180,002657,2026-06-22,17,True
002672:20260622:375,002672,2026-06-22,17,True
002830:20260622:1615,002830,2026-06-22,17,True
002885:20260622:4687,002885,2026-06-22,17,True
002910:20260622:1282,002910,2026-06-22,17,True
002963:20260622:2144,002963,2026-06-22,17,True
002975:20260622:15048,002975,2026-06-22,17,True
600058:20260622:1131,600058,2026-06-22,17,True
600078:20260622:1461,600078,2026-06-22,17,True
600096:20260622:3253,600096,2026-06-22,17,True
600160:20260622:4853,600160,2026-06-22,17,True
600178:20260622:998,600178,2026-06-22,17,True
600206:20260622:4676,600206,2026-06-22,17,True
600234:20260622:3034,600234,2026-06-22,17,True
600322:20260622:266,600322,2026-06-22,17,True
600345:20260622:7126,600345,2026-06-22,17,True
600352:20260622:1206,600352,2026-06-22,16,True
600367:20260622:6222,600367,2026-06-22,17,True
600400:20260622:296,600400,2026-06-22,17,True
600470:20260622:591,600470,2026-06-22,17,True
600497:20260622:1131,600497,2026-06-22,17,True
600531:20260622:1481,600531,2026-06-22,17,True
600552:20260622:2565,600552,2026-06-22,17,True
600584:20260622:9133,600584,2026-06-22,16,True
600791:20260622:1078,600791,2026-06-22,17,True
600869:20260622:3615,600869,2026-06-22,17,True
600961:20260622:3170,600961,2026-06-22,17,True
601020:20260622:2687,601020,2026-06-22,17,True
601066:20260622:2739,601066,2026-06-22,17,True
601108:20260622:827,601108,2026-06-22,16,True
601233:20260622:2309,601233,2026-06-22,17,True
601336:20260622:6331,601336,2026-06-22,17,True
601519:20260622:942,601519,2026-06-22,17,True
601869:20260622:51871,601869,2026-06-22,17,True
601872:20260622:1885,601872,2026-06-22,17,True
603012:20260622:821,603012,2026-06-22,17,True
603067:20260622:3970,603067,2026-06-22,17,True
603083:20260622:23599,603083,2026-06-22,17,True
603399:20260622:2123,603399,2026-06-22,17,True
603533:20260622:2292,603533,2026-06-22,17,True
603588:20260622:1761,603588,2026-06-22,17,True
603607:20260622:2167,603607,2026-06-22,17,True
603629:20260622:19424,603629,2026-06-22,16,True
603661:20260622:3573,603661,2026-06-22,17,True
603668:20260622:1224,603668,2026-06-22,17,True
603727:20260622:1742,603727,2026-06-22,17,True
603757:20260622:6167,603757,2026-06-22,17,True
603823:20260622:5138,603823,2026-06-22,17,True
603906:20260622:2618,603906,2026-06-22,17,True
603938:20260622:5920,603938,2026-06-22,17,True
603950:20260622:7238,603950,2026-06-22,17,True
603976:20260622:2812,603976,2026-06-22,17,True
605020:20260622:3759,605020,2026-06-22,17,True
605069:20260622:1218,605069,2026-06-22,17,True
605168:20260622:5958,605168,2026-06-22,17,True
605305:20260622:4043,605305,2026-06-22,17,True
605377:20260622:840,605377,2026-06-22,17,True
605580:20260622:2643,605580,2026-06-22,17,True
000042:20260623:990,000042,2026-06-23,16,True
000551:20260623:1684,000551,2026-06-23,15,True
000566:20260623:408,000566,2026-06-23,16,True
000691:20260623:1277,000691,2026-06-23,16,True
000756:20260623:1344,000756,2026-06-23,15,True
000813:20260623:319,000813,2026-06-23,16,True
000882:20260623:146,000882,2026-06-23,16,True
001206:20260623:1854,001206,2026-06-23,16,True
001225:20260623:4578,001225,2026-06-23,16,True
001279:20260623:2856,001279,2026-06-23,16,True
002008:20260623:14512,002008,2026-06-23,16,True
002014:20260623:1146,002014,2026-06-23,16,True
002021:20260623:267,002021,2026-06-23,16,True
002031:20260623:608,002031,2026-06-23,16,True
002038:20260623:554,002038,2026-06-23,16,True
002047:20260623:477,002047,2026-06-23,16,True
002196:20260623:1395,002196,2026-06-23,16,True
002370:20260623:541,002370,2026-06-23,16,True
002374:20260623:352,002374,2026-06-23,16,True
002420:20260623:608,002420,2026-06-23,16,True
002453:20260623:541,002453,2026-06-23,16,True
002522:20260623:761,002522,2026-06-23,16,True
002549:20260623:1867,002549,2026-06-23,16,True
002580:20260623:2319,002580,2026-06-23,16,True
002584:20260623:1002,002584,2026-06-23,16,True
002631:20260623:899,002631,2026-06-23,16,True
002687:20260623:461,002687,2026-06-23,16,True
002728:20260623:882,002728,2026-06-23,16,True
002871:20260623:2146,002871,2026-06-23,16,True
002921:20260623:2580,002921,2026-06-23,16,True
002962:20260623:1871,002962,2026-06-23,16,True
002976:20260623:3190,002976,2026-06-23,15,True
600171:20260623:3080,600171,2026-06-23,16,True
600360:20260623:1354,600360,2026-06-23,16,True
600379:20260623:1373,600379,2026-06-23,16,True
600405:20260623:444,600405,2026-06-23,13,True
600488:20260623:497,600488,2026-06-23,16,True
600506:20260623:1641,600506,2026-06-23,16,True
600708:20260623:329,600708,2026-06-23,16,True
600719:20260623:989,600719,2026-06-23,16,True
600743:20260623:243,600743,2026-06-23,16,True
600793:20260623:1395,600793,2026-06-23,16,True
600843:20260623:858,600843,2026-06-23,16,True
600881:20260623:166,600881,2026-06-23,16,True
600909:20260623:1047,600909,2026-06-23,16,True
601011:20260623:296,601011,2026-06-23,16,True
603007:20260623:680,603007,2026-06-23,16,True
603015:20260623:1298,603015,2026-06-23,16,True
603106:20260623:809,603106,2026-06-23,16,True
603116:20260623:670,603116,2026-06-23,16,True
603122:20260623:1277,603122,2026-06-23,16,True
603210:20260623:1430,603210,2026-06-23,16,True
603318:20260623:1169,603318,2026-06-23,16,True
